Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647364,214,,Aggregated,652.300000,0.000000,3,5,6,6,8,11,15,23,53,94,97,38138,0,3,4.5813481670516305,0.6790750012442004,97.39308699863614,20.89118464523572
1781647365,216,,Aggregated,658.700000,0.000000,3,5,6,6,8,11,15,22,53,94,97,38854,0,3,4.577789428501945,0.6790750012442004,97.39308699863614,20.866783342770372
1781647366,218,,Aggregated,665.500000,0.000000,3,5,6,6,8,11,15,23,53,94,97,39581,0,3,4.58875969404585,0.6790750012442004,97.39308699863614,20.85776003638109
1781647367,220,,Aggregated,670.000000,0.000000,3,5,6,6,8,11,15,22,52,92,97,40317,0,3,4.588153992980665,0.6790750012442004,97.39308699863614,20.88146439467222
1781647368,222,,Aggregated,678.300000,0.000000,3,5,6,6,8,11,16,23,53,92,97,41041,0,3,4.611358415072643,0.6790750012442004,97.39308699863614,20.89159620866938
1781647369,224,,Aggregated,688.800000,0.000000,3,5,6,6,9,11,16,24,58,94,97,41782,0,3,4.691864466947664,0.6790750012442004,97.39308699863614,20.91953472787325
1781647370,226,,Aggregated,694.100000,0.000000,3,5,6,6,9,11,16,24,58,94,97,42517,0,3,4.706600717878475,0.6790750012442004,97.39308699863614,20.87873086059694
1781647371,228,,Aggregated,700.900000,0.000000,3,5,6,6,9,11,16,24,58,94,97,43241,0,3,4.7035869968794035,0.6790750012442004,97.39308699863614,20.93168520617007
1781647372,230,,Aggregated,708.000000,0.000000,3,5,6,6,9,11,16,24,58,94,97,43991,0,3,4.694763253734813,0.6790750012442004,97.39308699863614,20.888545384283148
1781647373,232,,Aggregated,712.700000,0.000000,3,5,6,6,9,11,16,24,58,94,97,44762,0,3,4.714619969171538,0.6790750012442004,97.39308699863614,20.908203386801304
1781647374,234,,Aggregated,721.800000,0.000000,3,5,6,6,9,11,17,25,58,94,97,45522,0,3,4.740891014719837,0.6790750012442004,97.39308699863614,20.88594525723826
1781647375,236,,Aggregated,729.400000,0.000000,3,5,6,6,9,11,17,25,58,94,97,46288,0,3,4.7394133761040065,0.6790750012442004,97.39308699863614,20.891613377117178
1781647376,238,,Aggregated,737.000000,0.000000,3,5,6,6,9,11,17,25,58,94,97,47080,0,3,4.730502300193105,0.6790750012442004,97.39308699863614,20.89963891248938
1781647377,240,,Aggregated,742.200000,0.000000,3,5,6,6,9,11,17,25,58,94,97,47876,0,3,4.752839546956906,0.6790750012442004,97.39308699863614,20.880086055643748
1781647378,242,,Aggregated,746.400000,0.000000,3,5,6,6,9,12,17,26,59,94,110,48646,0,3,4.791144874318126,0.6790750012442004,114.67378599991207,20.84897011059491
1781647379,244,,Aggregated,754.800000,0.000000,3,5,6,6,9,12,17,26,59,94,110,49449,0,3,4.784690631621876,0.6790750012442004,114.67378599991207,20.825476753827175
1781647380,246,,Aggregated,760.300000,0.000000,3,5,6,6,9,12,17,26,59,94,110,50259,0,3,4.793739048351919,0.6790750012442004,114.67378599991207,20.801846435464295
1781647381,248,,Aggregated,766.500000,0.000000,3,5,6,6,9,12,18,26,59,94,110,51072,0,3,4.798850355245576,0.6790750012442004,114.67378599991207,20.77378994360902
1781647382,250,,Aggregated,773.300000,0.000000,3,5,6,6,9,12,17,26,59,94,110,51901,0,3,4.796314748175364,0.6790750012442004,114.67378599991207,20.762894741912486
1781647383,252,,Aggregated,782.300000,0.000000,3,5,6,6,9,12,18,27,60,94,110,52744,0,3,4.849737245184325,0.6790750012442004,114.67378599991207,20.770381465190354
1781647384,254,,Aggregated,788.000000,0.000000,3,5,6,6,9,12,18,28,60,94,110,53556,0,3,4.864643754368626,0.6790750012442004,114.67378599991207,20.774124281126298
1781647385,256,,Aggregated,794.900000,0.000000,3,5,6,6,9,12,19,28,60,94,110,54375,0,3,4.880840633011069,0.6790750012442004,114.67378599991207,20.75240459770115
1781647386,258,,Aggregated,800.600000,0.000000,3,5,6,6,9,12,18,27,60,94,110,55234,0,3,4.878746570861726,0.6790750012442004,114.67378599991207,20.719846471376325
1781647387,260,,Aggregated,807.200000,0.000000,3,5,6,7,9,12,20,28,60,94,110,56061,0,3,4.935481100641246,0.6713439979648683,114.67378599991207,20.748898521253633
1781647388,262,,Aggregated,814.200000,0.000000,3,5,6,7,9,12,20,28,60,94,110,56929,0,3,4.95070331642952,0.6713439979648683,114.67378599991207,20.759525022396318
1781647389,264,,Aggregated,815.100000,0.000000,3,5,6,7,9,12,20,28,60,94,110,57796,0,3,4.9563984599624895,0.6713439979648683,114.67378599991207,20.79882690843657
1781647390,266,,Aggregated,823.300000,0.000000,3,5,6,7,9,12,19,28,60,94,110,58661,0,3,4.95683979415631,0.6713439979648683,114.67378599991207,20.781387974974855
1781647391,268,,Aggregated,829.500000,0.000000,4,5,6,7,9,12,20,29,64,97,140,59532,0,4,4.996449721309526,0.6713439979648683,137.61404600154492,20.765000335953772
1781647392,270,,Aggregated,836.800000,0.000000,4,5,6,7,9,12,20,29,64,95,140,60416,0,4,4.994190705360466,0.6713439979648683,137.61404600154492,20.73399430614407
1781647393,272,,Aggregated,842.300000,0.000000,4,5,6,7,9,12,20,29,64,95,140,61310,0,4,5.021596621578901,0.6713439979648683,137.61404600154492,20.71865927254934
1781647394,274,,Aggregated,848.800000,0.000000,4,5,6,7,9,13,22,32,67,99,140,62185,0,4,5.169067488334089,0.6713439979648683,137.61404600154492,20.682576183967196
